frame,gt_id,track_id,excluded,x,y,w,h
50,1,1,0,30,115,30,48
51,1,1,0,30,115,30,48
52,1,1,0,30,115,30,48
53,1,1,0,31,115,30,48
54,1,1,0,31,115,30,48
55,1,1,0,32,115,30,48
56,1,1,0,32,115,30,48
57,1,1,0,32,115,30,48
58,1,1,0,33,115,30,48
59,1,1,0,33,115,30,48
60,1,1,0,34,115,30,48
61,1,1,0,34,115,30,48
62,1,1,0,35,115,30,48
63,1,1,0,35,115,30,48
64,1,1,0,35,115,30,48
65,1,1,0,36,115,30,48
66,1,1,0,36,115,30,48
67,1,1,0,37,115,30,48
68,1,1,0,37,115,30,48
69,1,1,0,37,115,30,48
70,1,1,0,38,115,30,48
71,1,1,0,38,115,30,48
72,1,1,0,39,115,30,48
73,1,1,0,39,115,30,48
74,1,1,0,40,115,30,48
75,1,1,0,40,115,30,48
76,1,1,0,40,115,30,48
77,1,1,0,41,115,30,48
78,1,1,0,41,115,30,48
79,1,1,0,42,115,30,48
80,1,1,0,42,115,30,48
81,1,1,0,43,115,30,48
82,1,1,0,43,115,30,48
83,1,1,0,43,115,30,48
84,1,1,0,44,115,30,48
85,1,1,0,44,115,30,48
86,1,1,0,45,115,30,48
87,1,1,0,45,115,30,48
88,1,1,0,45,115,30,48
89,1,1,0,46,115,30,48
90,1,1,0,46,115,30,48
91,1,1,0,47,115,30,48
92,1,1,0,47,115,30,48
93,1,1,0,48,115,30,48
94,1,1,0,48,115,30,48
95,1,1,0,48,115,30,48
96,1,1,0,49,115,30,48
97,1,1,0,49,115,30,48
98,1,1,0,50,115,30,48
99,1,1,0,50,115,30,48
100,1,1,0,51,115,30,48
101,1,1,0,51,115,30,48
102,1,1,0,51,115,30,48
103,1,1,0,52,115,30,48
104,1,1,0,52,115,30,48
105,1,1,0,53,115,30,48
106,1,1,0,53,115,30,48
107,1,1,0,53,115,30,48
108,1,1,0,54,115,30,48
109,1,1,0,54,115,30,48
110,1,1,0,55,115,30,48
111,1,1,0,55,115,30,48
112,1,1,0,56,115,30,48
113,1,1,0,56,115,30,48
114,1,1,0,56,115,30,48
115,1,1,0,57,115,30,48
116,1,1,0,57,115,30,48
117,1,1,0,58,115,30,48
118,1,1,0,58,115,30,48
119,1,1,0,58,115,30,48
120,1,1,0,59,115,30,48
121,1,1,0,59,115,30,48
122,1,1,0,60,115,30,48
123,1,1,0,60,115,30,48
124,1,1,0,61,115,30,48
125,1,1,0,61,115,30,48
126,1,1,0,61,115,30,48
127,1,1,0,62,115,30,48
128,1,1,0,62,115,30,48
129,1,1,0,63,115,30,48
130,1,1,0,63,115,30,48
131,1,1,0,64,115,30,48
132,1,1,0,64,115,30,48
133,1,1,0,64,115,30,48
134,1,1,0,65,115,30,48
135,1,1,0,65,115,30,48
136,1,1,0,66,115,30,48
137,1,1,0,66,115,30,48
138,1,1,0,66,115,30,48
139,1,1,0,67,115,30,48
140,1,1,0,67,115,30,48
141,1,1,0,68,115,30,48
142,1,1,0,68,115,30,48
143,1,1,0,69,115,30,48
144,1,1,0,69,115,30,48
145,1,1,0,69,115,30,48
146,1,1,0,70,115,30,48
147,1,1,0,70,115,30,48
148,1,1,0,71,115,30,48
149,1,1,0,71,115,30,48
150,1,1,0,72,115,30,48
151,1,1,0,72,115,30,48
152,1,1,0,72,115,30,48
153,1,1,0,73,115,30,48
154,1,1,0,73,115,30,48
155,1,1,0,74,115,30,48
156,1,1,0,74,115,30,48
157,1,1,0,74,115,30,48
158,1,1,0,75,115,30,48
159,1,1,0,75,115,30,48
160,1,1,0,76,115,30,48
161,1,1,0,76,115,30,48
162,1,1,0,77,115,30,48
163,1,1,0,77,115,30,48
164,1,1,0,77,115,30,48
165,1,1,0,78,115,30,48
166,1,1,0,78,115,30,48
167,1,1,0,79,115,30,48
168,1,1,0,79,115,30,48
169,1,1,0,79,115,30,48
170,1,1,0,80,115,30,48
171,1,1,0,80,115,30,48
172,1,1,0,81,115,30,48
173,1,1,0,81,115,30,48
174,1,1,0,82,115,30,48
175,1,1,0,82,115,30,48
176,1,1,0,82,115,30,48
177,1,1,0,83,115,30,48
178,1,1,0,83,115,30,48
179,1,1,0,84,115,30,48
180,1,1,0,84,115,30,48
181,1,1,0,85,115,30,48
182,1,1,0,85,115,30,48
183,1,1,0,85,115,30,48
184,1,1,0,86,115,30,48
185,1,1,0,86,115,30,48
186,1,1,0,87,115,30,48
187,1,1,0,87,115,30,48
188,1,1,0,87,115,30,48
189,1,1,0,88,115,30,48
190,1,1,0,88,115,30,48
191,1,1,0,89,115,30,48
192,1,1,0,89,115,30,48
193,1,1,0,90,115,30,48
194,1,1,0,90,115,30,48
195,1,1,0,90,115,30,48
196,1,1,0,91,115,30,48
197,1,1,0,91,115,30,48
198,1,1,0,92,115,30,48
199,1,1,0,92,115,30,48
200,1,1,0,93,115,30,48
201,1,1,0,93,115,30,48
202,1,1,0,93,115,30,48
203,1,1,0,94,115,30,48
204,1,1,0,94,115,30,48
205,1,1,0,95,115,30,48
206,1,1,0,95,115,30,48
207,1,1,0,95,115,30,48
208,1,1,0,96,115,30,48
209,1,1,0,96,115,30,48
210,1,1,0,97,115,30,48
211,1,1,0,97,115,30,48
212,1,1,0,98,115,30,48
213,1,1,0,98,115,30,48
214,1,1,0,98,115,30,48
215,1,1,0,99,115,30,48
216,1,1,0,99,115,30,48
217,1,1,0,100,115,30,48
218,1,1,0,100,115,30,48
219,1,1,0,100,115,30,48
220,1,1,0,101,115,30,48
221,1,1,0,101,115,30,48
222,1,1,0,102,115,30,48
223,1,1,0,102,115,30,48
224,1,1,0,103,115,30,48
225,1,1,0,103,115,30,48
226,1,1,0,103,115,30,48
227,1,1,0,104,115,30,48
228,1,1,0,104,115,30,48
229,1,1,0,105,115,30,48
230,1,1,0,105,115,30,48
231,1,1,0,106,115,30,48
232,1,1,0,106,115,30,48
233,1,1,0,106,115,30,48
234,1,1,0,107,115,30,48
235,1,1,0,107,115,30,48
236,1,1,0,108,115,30,48
237,1,1,0,108,115,30,48
238,1,1,0,108,115,30,48
239,1,1,0,109,115,30,48
240,1,1,0,109,115,30,48
241,1,1,0,110,115,30,48
242,1,1,0,110,115,30,48
243,1,1,0,111,115,30,48
244,1,1,0,111,115,30,48
245,1,1,0,111,115,30,48
246,1,1,0,112,115,30,48
247,1,1,0,112,115,30,48
248,1,1,0,113,115,30,48
249,1,1,0,113,115,30,48
250,1,1,0,114,115,30,48
251,1,1,0,114,115,30,48
252,1,1,0,114,115,30,48
253,1,1,0,115,115,30,48
254,1,1,0,115,115,30,48
255,1,1,0,116,115,30,48
256,1,1,0,116,115,30,48
257,1,1,0,116,115,30,48
258,1,1,0,117,115,30,48
259,1,1,0,117,115,30,48
260,1,1,0,118,115,30,48
261,1,1,0,118,115,30,48
262,1,1,0,119,115,30,48
263,1,1,0,119,115,30,48
264,1,1,0,119,115,30,48
265,1,1,0,120,115,30,48
266,1,1,0,120,115,30,48
267,1,1,0,121,115,30,48
268,1,1,0,121,115,30,48
269,1,1,0,121,115,30,48
270,1,1,0,122,115,30,48
271,1,1,0,122,115,30,48
272,1,1,0,123,115,30,48
273,1,1,0,123,115,30,48
274,1,1,0,124,115,30,48
275,1,1,0,124,115,30,48
276,1,1,0,124,115,30,48
277,1,1,0,125,115,30,48
278,1,1,0,125,115,30,48
279,1,1,0,126,115,30,48
280,1,1,0,126,115,30,48
281,1,1,0,127,115,30,48
282,1,1,0,127,115,30,48
283,1,1,0,127,115,30,48
284,1,1,0,128,115,30,48
285,1,1,0,128,115,30,48
286,1,1,0,129,115,30,48
287,1,1,0,129,115,30,48
288,1,1,0,129,115,30,48
289,1,1,0,130,115,30,48
290,1,1,0,130,115,30,48
291,1,1,0,131,115,30,48
292,1,1,0,131,115,30,48
293,1,1,0,132,115,30,48
294,1,1,0,132,115,30,48
295,1,1,0,132,115,30,48
296,1,1,0,133,115,30,48
